index_content,word,nature,content_type,index_word
1217,控制,v,neg,32
1217,成本,n,neg,33
1217,控制,v,neg,34
1217,成,n,neg,35
1217,样子,n,neg,36
1217,越做越,v,neg,37
1217,差劲,n,neg,38
1219,奉劝,v,neg,0
1219,要买,v,neg,1
1219,朋友,n,neg,2
1219,双十,m,neg,3
1219,老婆,n,neg,4
1219,一台,m,neg,5
1219,将心比心,i,neg,6
1219,配送,v,neg,7
1219,很快,d,neg,8
1219,质量,n,neg,9
1219,不敢恭维,l,neg,10
1219,十天,m,neg,11
1219,陆续,d,neg,12
1219,温度,n,neg,13
1219,面板,n,neg,14
1219,显示,v,neg,15
1219,温度,n,neg,16
1219,加热,v,neg,17
1219,协商,n,neg,18
1219,换货,nz,neg,19
1219,服务,vn,neg,20
1219,深感,a,neg,21
1219,遗憾,a,neg,22
1219,服务,vn,neg,23
1219,差劲,n,neg,24
1219,解决问题,n,neg,25
1219,敷衍,v,neg,26
1219,顾客,nr,neg,27
1219,一点,m,neg,28
1219,卖家,n,neg,29
1219,选择,v,neg,30
1221,售后,n,neg,0
1221,安装,v,neg,1
1221,太,d,neg,2
1221,闹心,v,neg,3
1221,客服,n,neg,4
1221,态度,n,neg,5
1221,不好,d,neg,6
1221,安装费,n,neg,7
1221,偏,d,neg,8
1221,高,a,neg,9
1222,安装,v,neg,0
1222,人员,n,neg,1
1222,预约,v,neg,2
1222,时间,n,neg,3
1222,安装,v,neg,4
1222,装,v,neg,5
1222,服务,vn,neg,6
1222,太,d,neg,7
1222,差,a,neg,8
1222,预约,v,neg,9
1222,家里,s,neg,10
1222,师傅,nr,neg,11
1222,忙,v,neg,12
1222,赢,v,neg,13
1222,堵,v,neg,14
1222,气,n,neg,15
1222,装好,v,neg,16
1222,东西,ns,neg,17
1222,服务,vn,neg,18
1222,差,a,neg,19
1224,挂,v,neg,0
1224,机子,n,neg,1
1224,走,v,neg,2
1225,安装工,n,neg,0
1225,服务态度,n,neg,1
1225,太,d,neg,2
1225,差,a,neg,3
1225,约,d,neg,4
1225,点,m,neg,5
1225,点到,v,neg,6
1225,在家,r,neg,7
1225,不耐烦,a,neg,8
1225,等不及,v,neg,9
1225,收费,n,neg,10
1226,差,a,neg,0
1226,评,n,neg,1
1226,货,n,neg,2
1226,催,v,neg,3
1226,不来,v,neg,4
1226,安装,v,neg,5
1226,费用,n,neg,6
1226,偏,d,neg,7
1226,高,a,neg,8
1226,还装,v,neg,9
1226,不美观,l,neg,10
1226,失望,v,neg,11
1226,购物,n,neg,12
1227,双,m,neg,0
1227,号,m,neg,1
1227,送到,v,neg,2
1227,路上,s,neg,3
1227,跑,v,neg,4
1227,整整,vn,neg,5
1227,天,q,neg,6
1227,互相推诿,l,neg,7
1227,解决,v,neg,8
1227,服务态度,n,neg,9
1227,不好,d,neg,10
1228,拖拉,nz,neg,0
1228,这么久,r,neg,1
1228,个差,n,neg,2
1228,评,v,neg,3
1228,原因,n,neg,4
1228,简单,a,neg,5
1228,安装费,n,neg,6
1228,封顶,n,neg,7
1228,政策,n,neg,8
1228,描述,v,neg,9
1228,模糊不清,l,neg,10
1228,商品,n,neg,11
1228,描述,v,neg,12
1228,买家,n,neg,13
1228,自备,v,neg,14
1228,辅材,n,neg,15
1228,水管,n,neg,16
1228,米,m,neg,17
1228,安装,v,neg,18
1228,免费,vn,neg,19
1228,超出,v,neg,20
1228,一米,m,neg,21
1228,收,v,neg,22
1228,售后,n,neg,23
1228,却说,v,neg,24
1228,全用,n,neg,25
1228,售后,n,neg,26
1228,辅材,n,neg,27
1228,米,q,neg,28
1228,封顶,n,neg,29
1228,客服,n,neg,30
1228,告知,v,neg,31
1228,封顶,n,neg,32
1228,常规,n,neg,33
1228,安装,v,neg,34
1228,常规,n,neg,35
1228,安装,v,neg,36
1228,描述,v,neg,37
1228,说用,v,neg,38
1228,售后,n,neg,39
1228,辅材,n,neg,40
1228,问,v,neg,41
1228,客服,n,neg,42
1228,客服,n,neg,43
1228,疏忽,v,neg,44
1228,拖,v,neg,45
1228,评价,n,neg,46
1228,疏忽,v,neg,47
1228,改正,v,neg,48
1228,收到,v,neg,49
1228,货,n,neg,50
1228,一个多月,m,neg,51
1228,描述,v,neg,52
1228,更改,v,neg,53
1228,模糊,a,neg,54
1228,描述,v,neg,55
1228,安装费,n,neg,56
1228,误导性,n,neg,57
1228,描述,v,neg,58
1228,迟迟,d,neg,59
1228,更改,v,neg,60
1228,顾客,nr,neg,61
1228,误解,v,neg,62
1228,售后,n,neg,63
1228,坑,n,neg,64
1230,外行,n,neg,0
1230,价钱,n,neg,1
1230,加,v,neg,2
1230,郁闷,a,neg,3
1230,家里,s,neg,4
1230,安装,v,neg,5
1230,师傅,nr,neg,6
1230,六百,m,neg,7
1230,砍价,v,neg,8
1230,砍,v,neg,9
1230,四百,m,neg,10
1230,零件,mq,neg,11
1230,贵,a,neg,12
1230,不贵,a,neg,13
1230,为啥,r,neg,14
1230,四百,m,neg,15
1234,包,v,neg,0
1234,安装,v,neg,1
1234,收,v,neg,2
1234,材料费,n,neg,3
1234,垃圾,n,neg,4
1235,买来,v,neg,0
1235,安装,v,neg,1
1235,安全阀,nz,neg,2
1235,漏水,n,neg,3
1235,售后,n,neg,4
1235,客服,n,neg,5
1235,补发,v,neg,6
1235,墨迹,n,neg,7
1235,天,q,neg,8
1235,给我发,n,neg,9
1235,给我发,n,neg,10
1235,快递,v,neg,11
1235,号,m,neg,12
1235,我一,r,neg,13
1235,查,v,neg,14
1235,快递,v,neg,15
1235,一点,m,neg,16
1235,诚信,nz,neg,17
1235,气,n,neg,18
1235,办法,n,neg,19
1235,只能,v,neg,20
1235,售后,n,neg,21
1235,经销商,n,neg,22
1235,自掏腰包,v,neg,23
1235,工地,n,neg,24
1235,兄弟,n,neg,25
1235,洗澡,v,neg,26
1235,第一次,m,neg,27
1235,家电,j,neg,28
1235,幸亏,d,neg,29
1235,组建,v,neg,30
1235,项目部,n,neg,31
1235,便宜,a,neg,32
1235,家电,j,neg,33
1235,解决,v,neg,34
1235,这辈子,l,neg,35
1235,东西,ns,neg,36
1235,差,a,neg,37
1235,评,n,neg,38
1235,差,a,neg,39
1235,评,n,neg,40
1235,差,a,neg,41
1235,评,n,neg,42
1236,垃圾,n,neg,0
1236,加热,v,neg,1
1236,超慢,v,neg,2
1236,加热,v,neg,3
1236,一夜,m,neg,4
1236,度,zg,neg,5
1236,温度,n,neg,6
1236,怀疑,v,neg,7
1236,质量,n,neg,8
1236,打电话,l,neg,9
1236,售后服务,l,neg,10
1236,拖拖拉拉,z,neg,11
1236,售后服务,l,neg,12
1236,再也,d,neg,13
1237,差评,n,neg,0
1237,差,a,neg,1
1237,评,n,neg,2
1237,服务,vn,neg,3
1237,太,d,neg,4
1237,差,a,neg,5
1237,安装,v,neg,6
1237,安装费,n,neg,7
1237,贵,a,neg,8
1237,离谱,n,neg,9
1237,宰人,n,neg,10
1237,算了,v,neg,11
1237,安装,v,neg,12
1237,装好,v,neg,13
1238,洗,v,neg,0
1238,洗,v,neg,1
1238,水,n,neg,2
1238,温度,n,neg,3
1238,低,a,neg,4
1238,怎么回事,l,neg,5
1238,烧到,v,neg,6
1238,度,q,neg,7
1238,洗,v,neg,8
1238,几个,m,neg,9
1238,洗,v,neg,10
1238,水,n,neg,11
1238,温度,n,neg,12
1238,低,a,neg,13
1238,满意,v,neg,14
1238,买到,v,neg,15
1238,坏,a,neg,16
1238,商品,n,neg,17
1242,差,a,neg,0
1242,评,n,neg,1
1242,装个,b,neg,2
1242,附件,n,neg,3
1242,太贵,nr,neg,4
1242,安装费,n,neg,5
1242,附件,n,neg,6
1242,坑人,n,neg,7
1242,物流,n,neg,8
1242,小哥,n,neg,9
1242,服务,vn,neg,10
1244,保价,n,neg,0
1244,天,q,neg,1
1244,忽悠,z,neg,2
1246,服务态度,n,neg,0
1246,差,a,neg,1
1246,装到,v,neg,2
1246,顶上,f,neg,3
1246,装,v,neg,4
1246,不到,v,neg,5
1246,材料费,n,neg,6
1246,贵,a,neg,7
1246,几样,m,neg,8
1246,东西,ns,neg,9
1246,一百多,m,neg,10
1246,真坑,n,neg,11
1247,两天,m,neg,0
1247,降价,n,neg,1
1247,按装,v,neg,2
1247,特别,d,neg,3
1247,坑人,n,neg,4
1247,一点,m,neg,5
1250,安装,v,neg,0
1250,服务,vn,neg,1
1250,垃圾,n,neg,2
1250,强迫,a,neg,3
1250,消费,vn,neg,4
1250,天价,n,neg,5
1250,配件,n,neg,6
1250,安装,v,neg,7
1250,垃圾,n,neg,8
1251,不好,d,neg,0
1251,洗,v,neg,1
1251,洗,v,neg,2
1251,凉,v,neg,3
1251,半天,m,neg,4
1251,降到,v,neg,5
1251,多度,m,neg,6
1251,洗,v,neg,7
1251,凉水澡,n,neg,8
1251,满意,v,neg,9
1252,东西,ns,neg,0
1252,安装,v,neg,1
1252,漏水,n,neg,2
1252,不想,v,neg,3
1252,承担责任,l,neg,4
1252,请问,v,neg,5
1252,产品品质,n,neg,6
1252,放心,v,neg,7
1252,消费者,n,neg,8
1252,放心,v,neg,9
1252,厂家,n,neg,10
1252,真,d,neg,11
1252,怀疑,v,neg,12
1252,质量,n,neg,13
1255,维修工,nr,neg,0
1255,不负责任,l,neg,1
1255,安装,v,neg,2
1255,后水,n,neg,3
1255,太小,n,neg,4
1255,打电话,l,neg,5
1255,不理,v,neg,6
1255,忍无可忍,i,neg,7
1255,忍,v,neg,8
1255,解决,v,neg,9
1255,售后,n,neg,10
1255,再也,d,neg,11
1255,东西,ns,neg,12
1256,安装费,n,neg,0
1256,低于,v,neg,1
1256,没用,v,neg,2
1256,材料,n,neg,3
1256,呜呜,l,neg,4
1256,第一次,m,neg,5
1256,不好,d,neg,6
1256,评价,n,neg,7
1258,垃圾,n,neg,0
1258,油烟机,n,neg,1
1258,不到,v,neg,2
1258,安装费,n,neg,3
1258,差,a,neg,4
1258,评,n,neg,5
1261,吃,v,neg,0
1261,电,n,neg,1
1261,一个月,m,neg,2
1261,一百多,m,neg,3
1261,电,n,neg,4
1261,上个月,t,neg,5
1261,用电,n,neg,6
1261,月,m,neg,7
1261,用电,n,neg,8
1261,平时,t,neg,9
1261,用电,n,neg,10
1261,差,a,neg,11
1261,评差,n,neg,12
1261,评,v,neg,13
1262,差,a,neg,0
1262,评,n,neg,1
1262,安装,v,neg,2
1262,师傅,nr,neg,3
1262,态度,n,neg,4
1262,差,a,neg,5
1262,敲诈,v,neg,6
1262,块,q,neg,7
1262,水管,n,neg,8
1262,插座,n,neg,9
1262,事先,d,neg,10
1262,告诉,v,neg,11
1262,师傅,nr,neg,12
1262,态度,n,neg,13
1262,极差,n,neg,14
1262,第一次,m,neg,15
1262,差,a,neg,16
1262,用户,n,neg,17
1262,体验,n,neg,18
1262,事,n,neg,19
1263,包,v,neg,0
1263,安装,v,neg,1
1263,骗人,n,neg,2
1263,帮,v,neg,3
1263,安装,v,neg,4
1263,安装,v,neg,5
1263,一台,m,neg,6
1263,漏水,n,neg,7
1263,维修,v,neg,8
1263,慢,a,neg,9
1263,收费,n,neg,10
1263,很贵,a,neg,11
1263,保修,v,neg,12
1266,不到,v,neg,0
1266,天,q,neg,1
1266,降,v,neg,2
1266,无语,nz,neg,3
1266,价格,n,neg,4
1266,欺诈,vn,neg,5
1269,电,n,neg,0
1269,煤气,n,neg,1
1269,不好,d,neg,2
1269,出水,v,neg,3
1269,太小,n,neg,4
1269,排除,v,neg,5
1269,水压,n,neg,6
1269,装,v,neg,7
1269,一楼,n,neg,8
1269,水池,n,neg,9
1269,装三楼,n,neg,10
1269,问,v,neg,11
1269,安装,v,neg,12
1269,师傅,nr,neg,13
1269,样子,n,neg,14
1269,冲凉,a,neg,15
1269,洗头,v,neg,16
1269,出水量,n,neg,17
1269,冬天,t,neg,18
1269,冷,a,neg,19
1269,死,v,neg,20
1269,差评,n,neg,21
1270,差,a,neg,0
1270,评,n,neg,1
1270,感觉,n,neg,2
1271,垃圾,n,neg,0
1271,售后,n,neg,1
1271,安装,v,neg,2
1271,封顶,n,neg,3
1271,幌子,n,neg,4
1271,骗人,n,neg,5
1271,玩意,n,neg,6
1271,收,v,neg,7
1271,安装费,n,neg,8
1271,打电话,l,neg,9
1271,封顶,n,neg,10
1271,安装,v,neg,11
1271,一点,m,neg,12
1271,冷热水,n,neg,13
1271,一点,m,neg,14
1271,地方,n,neg,15
1271,超过,v,neg,16
1271,用材,n,neg,17
1271,费用,n,neg,18
1271,封顶,n,neg,19
1271,费,v,neg,20
1271,记,v,neg,21
1273,差,a,neg,0
1273,评,n,neg,1
1273,降价,n,neg,2
1273,安装,v,neg,3
1273,时,n,neg,4
1273,家,m,neg,5
1273,有老,a,neg,6
1273,拆下来,v,neg,7
1273,安装,v,neg,8
1273,师傅,nr,neg,9
1273,帮,v,neg,10
1273,搭下,v,neg,11
1273,他么,r,neg,12
1273,收费,n,neg,13
1273,哒,zg,neg,14
1275,遥控器,n,neg,0
1275,坏,a,neg,1
1279,素质,n,neg,0
1279,低,a,neg,1
1279,手艺,n,neg,2
1279,差,a,neg,3
1279,斜,v,neg,4
1279,地板,n,neg,5
1279,太,d,neg,6
1279,脏,a,neg,7
1279,报纸,n,neg,8
1279,找来,v,neg,9
1279,擦,v,neg,10
1279,烟头,n,neg,11
1279,忘记,v,neg,12
1279,拍,v,neg,13
1279,太,d,neg,14
1279,专业,n,neg,15
1285,五天,t,neg,0
1285,售后,n,neg,1
1285,上门,ns,neg,2
1285,安装,v,neg,3
1285,差,a,neg,4
1285,评,n,neg,5
1286,产品质量,n,neg,0
1286,信,n,neg,1
1286,乡镇,n,neg,2
1286,售后服务,l,neg,3
1286,太,d,neg,4
1286,差,a,neg,5
1287,售后,n,neg,0
1287,失望,v,neg,1
1287,第一,m,neg,2
1287,安装,v,neg,3
1287,三角,m,neg,4
1287,阀,n,neg,5
1287,师傅,nr,neg,6
1287,安装,v,neg,7
1287,紧,a,neg,8
1287,出毛病,n,neg,9
1287,漏水,n,neg,10
1287,找,v,neg,11
1287,售后,n,neg,12
1287,他家,r,neg,13
1287,阀,n,neg,14
1287,阀,n,neg,15
1287,漏水,n,neg,16
1287,安装,v,neg,17
1287,墙上,s,neg,18
1287,打孔,v,neg,19
1287,钢筋,n,neg,20
1287,做,v,neg,21
1287,支架,n,neg,22
1287,两个,m,neg,23
1287,破,v,neg,24
1287,铁片,n,neg,25
1287,孔,n,neg,26
1287,问,n,neg,27
1287,专业,n,neg,28
1287,人事,n,neg,29
1287,地方,n,neg,30
1287,钢筋,n,neg,31
1287,赚,v,neg,32
1287,钱,n,neg,33
1287,职业道德,n,neg,34
1287,机器,n,neg,35
1287,卖,v,neg,36
1287,贵点,n,neg,37
1287,接受,v,neg,38
1287,整些,m,neg,39
1287,配件,n,neg,40
1287,价,n,neg,41
1287,高,a,neg,42
1287,拿件,n,neg,43
1287,帮,v,neg,44
1287,安装,v,neg,45
1287,好好,d,neg,46
1287,安,v,neg,47
1287,无语,v,neg,48
1287,老板,n,neg,49
1287,这帮,mq,neg,50
1287,拉,v,neg,51
1287,后腿,n,neg,52
1287,东西,ns,neg,53
1287,回去,v,neg,54
1287,找,v,neg,55
1287,那俩,r,neg,56
1287,孔,nr,neg,57
1287,钢筋,n,neg,58
1287,骗人,n,neg,59
1287,帮,v,neg,60
1287,堵上,v,neg,61
1292,客服,n,neg,0
1292,说好,v,neg,1
1292,免费,vn,neg,2
1292,配送,v,neg,3
1292,安装,v,neg,4
1292,安装,v,neg,5
1292,人员,n,neg,6
1292,上门,ns,neg,7
1292,变相,n,neg,8
1292,收费,n,neg,9
1292,收费,n,neg,10
1292,理由,n,neg,11
1292,里,f,neg,12
1292,缺,v,neg,13
1292,配件,n,neg,14
1292,装,v,neg,15
1292,装,v,neg,16
1301,糟糕,a,neg,0
1301,购物,n,neg,1
1301,信任,n,neg,2
1301,失望,v,neg,3
1301,产品,n,neg,4
1301,售后,n,neg,5
1301,安装,v,neg,6
1301,安装,v,neg,7
1301,师傅,nr,neg,8
1301,帮,v,neg,9
1301,安装,v,neg,10
1301,昨天,t,neg,11
1301,安装,v,neg,12
1301,水龙头,n,neg,13
1301,扭坏,v,neg,14
1301,回来,v,neg,15
1301,理由,n,neg,16
1301,推脱,v,neg,17
1301,找,v,neg,18
1301,物业,n,neg,19
1301,打电话,l,neg,20
1301,客服,n,neg,21
1301,帮,v,neg,22
1301,安排,v,neg,23
1301,安排,v,neg,24
1301,消息,n,neg,25
1301,失望,v,neg,26
1305,劝,v,neg,0
1305,东西,ns,neg,1
1305,新机,n,neg,2
1305,坏,a,neg,3
1305,安装,v,neg,4
1305,师傅,nr,neg,5
1305,修,v,neg,6
1305,一个多,m,neg,7
1305,小时,n,neg,8
1305,排污口,n,neg,9
1305,水,n,neg,10
1305,全放,n,neg,11
1305,弄,v,neg,12
1305,浴室,n,neg,13
1305,不堪入目,i,neg,14
1305,客服,n,neg,15
1305,不理,v,neg,16
1305,回复,v,neg,17
1305,找,v,neg,18
1305,售后,n,neg,19
1305,提醒,v,neg,20
1305,电器,n,neg,21
1305,电器,n,neg,22
1305,电器,n,neg,23
1306,失望,v,neg,0
1306,太,d,neg,1
1306,失望,v,neg,2
1306,安装,v,neg,3
1306,一颗,m,neg,4
1306,星,n,neg,5
1306,不想,v,neg,6
1306,购买,v,neg,7
1306,谨慎,a,neg,8
1308,安装,v,neg,0
1308,师傅,nr,neg,1
1308,安装,v,neg,2
1308,接头,v,neg,3
1308,漏水,n,neg,4
1308,厉害,a,neg,5
1308,黄冈市,ns,neg,6
1308,浠水县,ns,neg,7
1309,挂架,v,neg,0
1309,不好,d,neg,1
1309,给配,v,neg,2
1309,挂架,v,neg,3
1309,一副,m,neg,4
1309,挂架,v,neg,5
1309,宰人,n,neg,6
1309,建议,n,neg,7
1311,差,a,neg,0
1311,评,n,neg,1
1311,电工,n,neg,2
1311,装,v,neg,3
1311,师傅,nr,neg,4
1311,推,v,neg,5
1311,三天,m,neg,6
1311,装,v,neg,7
1311,气愤,n,neg,8
1311,再也,d,neg,9
1311,不买,v,neg,10
1311,东西,ns,neg,11
1311,海尔,nrt,neg,12
1311,差远了,l,neg,13
1311,小区,n,neg,14
1311,物,zg,neg,15
1311,管好,v,neg,16
1315,安装费,n,neg,0
1315,太,d,neg,1
1315,黑,a,neg,2
1315,材料,n,neg,3
1315,收,v,neg,4
1315,安装费,n,neg,5
1315,一点,m,neg,6
1315,不美,a,neg,7
1315,差,a,neg,8
1315,评差,n,neg,9
1315,差差,n,neg,10
1315,实在,v,neg,11
1315,太,d,neg,12
1315,黑,a,neg,13
1317,破,v,neg,0
1317,东西,ns,neg,1
1317,一千多,m,neg,2
1317,里边,f,neg,3
1317,配件,n,neg,4
1317,沒有,v,neg,5
1317,打开,v,neg,6
1317,坏,a,neg,7
1321,不热,a,neg,0
1321,坑,n,neg,1
1321,感觉,n,neg,2
1321,假,a,neg,3
1321,一切都是,i,neg,4
1321,坑,n,neg,5
1321,客服,n,neg,6
1321,回,v,neg,7
1321,消息,n,neg,8
1324,差差,n,neg,0
1324,差,n,neg,1
1324,两台,m,neg,2
1324,送到,v,neg,3
1324,一台,m,neg,4
1324,差差,n,neg,5
1324,差,n,neg,6
1325,无语,v,neg,0
1325,人生,n,neg,1
1325,第一次,m,neg,2
1325,用差,n,neg,3
1325,评,v,neg,4
1325,安排,v,neg,5
1325,上门,ns,neg,6
1325,安装,v,neg,7
1325,服务,vn,neg,8
1325,货,n,neg,9
1325,安装,v,neg,10
1325,没空,v,neg,11
1325,明天,t,neg,12
1325,安排,v,neg,13
1325,天,q,neg,14
1325,没人来,l,neg,15
1325,大后天,i,neg,16
1325,大清早,l,neg,17
1325,点,m,neg,18
1325,电话,n,neg,19
1325,不停,d,neg,20
1325,不让,v,neg,21
1325,睡觉,v,neg,22
1325,接,v,neg,23
1325,电话,n,neg,24
1325,安装,v,neg,25
1325,装,v,neg,26
1325,起床,v,neg,27
1325,不用,v,neg,28
1325,装,v,neg,29
1325,装,v,neg,30
1325,挂,v,neg,31
1325,电话,n,neg,32
1330,差,a,neg,0
1330,评,n,neg,1
1330,破,v,neg,2
1330,烧水,n,neg,3
1330,速度,n,neg,4
1330,太慢,a,neg,5
1332,双十,m,neg,0
1332,机子,n,neg,1
1332,货是,n,neg,2
1332,号送,v,neg,3
1332,机子,n,neg,4
1332,安排,v,neg,5
1332,安装,v,neg,6
1332,差,a,neg,7
1332,评,n,neg,8
1333,老家,n,neg,0
1333,安装,v,neg,1
1333,人员,n,neg,2
1333,态度,n,neg,3
1333,极差,n,neg,4
1333,星,n,neg,5
1333,不想,v,neg,6
1334,很好,a,neg,0
1334,打电话,l,neg,1
1334,安装,v,neg,2
1334,送货,v,neg,3
1334,一块,m,neg,4
1334,东西,ns,neg,5
1334,送去,v,neg,6
1334,安装,v,neg,7
1334,客服,n,neg,8
1334,半天,m,neg,9
1334,发表,v,neg,10
1334,情不,l,neg,11
1334,说话,v,neg,12
1334,太,d,neg,13
1334,坑,n,neg,14
1334,退货,v,neg,15
1334,发表,v,neg,16
1334,情,n,neg,17
1334,傻笑,v,neg,18
1334,醉,v,neg,19
1334,没见,v,neg,20
1334,客服,n,neg,21
1334,东西,ns,neg,22
1334,不好,d,neg,23
1334,服务,vn,neg,24
1334,太坑,n,neg,25
1334,说好,v,neg,26
1334,坑,n,neg,27
1335,送货,v,neg,0
1335,安装,v,neg,1
1335,师傅,nr,neg,2
1335,服务,vn,neg,3
1335,安装,v,neg,4
1335,师傅,nr,neg,5
1335,配件,n,neg,6
1335,明明,t,neg,7
1335,包装,v,neg,8
1335,清单,a,neg,9
1335,配件,n,neg,10
1335,感觉,n,neg,11
1335,骗,v,neg,12
1335,坑,n,neg,13
1335,家电,j,neg,14
1335,是用,v,neg,15
1336,安装费,n,neg,0
1336,管件,n,neg,1
1336,一共,j,neg,2
1336,块钱,n,neg,3
1336,收,v,neg,4
1336,不行,v,neg,5
1338,烧水,n,neg,0
1338,慢,a,neg,1
1338,体验,n,neg,2
1338,不好,d,neg,3
1338,慢,a,neg,4
1338,两倍,m,neg,5
1338,慎重,a,neg,6
1338,坏,a,neg,7
1339,满意,v,neg,0
1339,安装,v,neg,1
1339,师傅,nr,neg,2
1339,态度,n,neg,3
1339,差,a,neg,4
1339,糟心,a,neg,5
1347,安装,v,neg,0
1347,太,d,neg,1
1347,费劲,a,neg,2
1347,不上,v,neg,3
1347,服务,vn,neg,4
1347,差,a,neg,5
1348,烧水,n,neg,0
1348,太慢,a,neg,1
1350,质量,n,neg,0
1350,特别,d,neg,1
1350,差,a,neg,2
1350,拒绝,v,neg,3
1351,快递,v,neg,0
1351,几天,m,neg,1
1351,期间,f,neg,2
1351,快递,v,neg,3
1351,通知,v,neg,4
1351,当天,t,neg,5
1351,送货,v,neg,6
1351,通知,v,neg,7
1351,差,a,neg,8
1351,评,n,neg,9
1351,辗转,v,neg,10
1351,多天,m,neg,11
1351,终于,d,neg,12
1351,安装,v,neg,13
1351,试,v,neg,14
1351,信任,n,neg,15
1351,家里,s,neg,16
1351,老人,n,neg,17
1351,顺便,ad,neg,18
1351,安装,v,neg,19
1351,加,v,neg,20
1351,材料费,n,neg,21
1351,收,v,neg,22
1351,搞,v,neg,23
1351,活动,vn,neg,24
1351,限价,v,neg,25
1353,降价,n,neg,0
1353,坑,n,neg,1
1355,坏,a,neg,0
1355,通电,j,neg,1
1355,显视,v,neg,2
1355,差,a,neg,3
1355,评,n,neg,4
1356,骗人,n,neg,0
1356,说好,v,neg,1
1356,变,v,neg,2
1356,安装,v,neg,3
1356,差,a,neg,4
1356,外行人,n,neg,5
1356,安装,v,neg,6
1357,不想,v,neg,0
1357,差,a,neg,1
1357,评,n,neg,2
1357,坑人,n,neg,3
1357,购买,v,neg,4
1357,体验,n,neg,5
1357,安装,v,neg,6
1357,时说,n,neg,7
1357,管子,n,neg,8
1357,换,nz,neg,9
1357,一口价,n,neg,10
1357,就让,v,neg,11
1357,老人,n,neg,12
1357,在家,r,neg,13
1357,守,v,neg,14
1357,下班,v,neg,15
1357,回来,v,neg,16
1357,只换,v,neg,17
1357,两,m,neg,18
1357,小截,v,neg,19
1357,白色,n,neg,20
1357,管子,n,neg,21
1357,两个,m,neg,22
1357,转接头,n,neg,23
1357,没换,v,neg,24
1357,收,v,neg,25
1357,打电话,l,neg,26
1357,安装,v,neg,27
1357,人员,n,neg,28
1357,管子,n,neg,29
1357,转接头,n,neg,30
1357,贵,a,neg,31
1357,市场,n,neg,32
1357,问,v,neg,33
1357,最多,d,neg,34
1357,二三十块,m,neg,35
1357,钱,n,neg,36
1357,换,v,neg,37
1357,换,nz,neg,38
1357,欺骗,v,neg,39
1357,消费者,n,neg,40
1357,胡乱,n,neg,41
1357,收费,n,neg,42
1357,真的,d,neg,43
1357,太气,n,neg,44
1360,服务态度,n,neg,0
1360,差,a,neg,1
1360,少,a,neg,2
1360,零件,mq,neg,3
1360,几天,m,neg,4
1360,物流,n,neg,5
1360,信息,n,neg,6
1360,问,v,neg,7
1360,商家,n,neg,8
1360,找,v,neg,9
1360,态度,n,neg,10
1364,差评,n,neg,0
1364,品牌,n,neg,1
1364,质量,n,neg,2
1364,不错,a,neg,3
1364,回,v,neg,4
1364,安装,v,neg,5
1364,发现,v,neg,6
1364,出水口,n,neg,7
1364,漏水,n,neg,8
1364,防,v,neg,9
1364,电墙,n,neg,10
1364,接口,v,neg,11
1364,设计,vn,neg,12
1364,安装,v,neg,13
1364,师傅,nr,neg,14
1364,回去,v,neg,15
1364,工具,n,neg,16
1364,修好,v,neg,17
1364,新,a,neg,18
1364,机器,n,neg,19
1364,太,d,neg,20
1364,失望,v,neg,21
1364,早知,v,neg,22
1364,买尔,nrt,neg,23
1366,售后,n,neg,0
1366,真的,d,neg,1
1366,太,d,neg,2
1366,差,a,neg,3
1366,语,ng,neg,4
1366,安装,v,neg,5
1366,人员,n,neg,6
1366,带来,v,neg,7
1366,收费,n,neg,8
1366,配件,n,neg,9
1366,有一,r,neg,10
1366,摸,v,neg,11
1366,配件,n,neg,12
1366,安装,v,neg,13
1366,人员,n,neg,14
1366,安,v,neg,15
1366,找,v,neg,16
1366,走,v,neg,17
1366,临走时,b,neg,18
1366,配件,n,neg,19
1366,带走,v,neg,20
1366,家里,s,neg,21
1366,放,v,neg,22
1366,两个,m,neg,23
1366,安装,v,neg,24
1366,售后,n,neg,25
1366,差,a,neg,26
1366,体验,n,neg,27
1368,最烦,a,neg,0
1368,火,n,neg,1
1368,购物,n,neg,2
1368,星,n,neg,3
1368,不想,v,neg,4
1368,双十,m,neg,5
1368,购,vg,neg,6
1368,查看,v,neg,7
1368,物流,n,neg,8
1368,十四号,m,neg,9
1368,深圳,ns,neg,10
1368,十五号,m,neg,11
1368,深圳,ns,neg,12
1368,显示,v,neg,13
1368,配送,v,neg,14
1368,员,zg,neg,15
1368,姓名,n,neg,16
1368,电话,n,neg,17
1368,十六号,m,neg,18
1368,下午,t,neg,19
1368,查,v,neg,20
1368,物流,n,neg,21
1368,看货,v,neg,22
1368,签收,v,neg,23
1368,无语,v,neg,24
1368,货,n,neg,25
1368,显示,v,neg,26
1368,签收,v,neg,27
1368,配送,v,neg,28
1368,员,zg,neg,29
1368,电话,n,neg,30
1368,问,n,neg,31
1368,打错,v,neg,32
1368,电话,n,neg,33
1368,配送,v,neg,34
1368,员,zg,neg,35
1368,客服,n,neg,36
1368,查询,v,neg,37
1368,十七号,m,neg,38
1368,下午,t,neg,39
1368,收到,v,neg,40
1368,货,n,neg,41
1368,配送,v,neg,42
1368,员,zg,neg,43
1368,放在,v,neg,44
1368,门卫室,n,neg,45
1368,走,v,neg,46
1368,电器,n,neg,47
1368,不用,v,neg,48
1368,签收,v,neg,49
