index_content,word,nature,content_type,index_word
1025,成,v,neg,14
1025,图片,n,neg,15
1025,样子,n,neg,16
1025,请问,v,neg,17
1025,玻璃,n,neg,18
1025,做,v,neg,19
1025,品质,n,neg,20
1025,一次性,d,neg,21
1025,语,n,neg,22
1025,信赖,n,neg,23
1025,小伙伴,n,neg,24
1025,实体店,n,neg,25
1025,不靠,v,neg,26
1025,谱,v,neg,27
1028,申明,v,neg,0
1028,评论,n,neg,1
1028,商品,n,neg,2
1028,关系,n,neg,3
1028,真的,d,neg,4
1028,垃圾,n,neg,5
1028,凌晨,t,neg,6
1028,白条,n,neg,7
1028,期,n,neg,8
1028,还款,v,neg,9
1028,日,m,neg,10
1028,没错,v,neg,11
1028,利息,n,neg,12
1028,服务费,n,neg,13
1028,踏,v,neg,14
1028,马,n,neg,15
1028,醉,v,neg,16
1028,打电话,l,neg,17
1028,问,n,neg,18
1028,一次性,d,neg,19
1028,还款,v,neg,20
1028,取消,v,neg,21
1028,服务费,n,neg,22
1028,一句,m,neg,23
1028,蚂蚁,n,neg,24
1028,踏,v,neg,25
1028,马,n,neg,26
1028,醉,v,neg,27
1028,上网,v,neg,28
1028,搜,v,neg,29
1028,好多,m,neg,30
1028,吃,v,neg,31
1028,亏,vn,neg,32
1028,真无语,i,neg,33
1028,果断,d,neg,34
1028,购物,n,neg,35
1028,购物,n,neg,36
1028,小心,n,neg,37
1028,点,m,neg,38
1029,毛病,n,neg,0
1029,装,v,neg,1
1029,机器,n,neg,2
1029,不要脸,l,neg,3
1029,费用,n,neg,4
1029,通,v,neg,5
1029,加,v,neg,6
1029,封顶,n,neg,7
1029,几个,m,neg,8
1029,少于,v,neg,9
1029,承认,v,neg,10
1029,赚钱,v,neg,11
1029,不要脸,l,neg,12
1029,接受,v,neg,13
1029,可单,a,neg,14
1029,收费,n,neg,15
1029,真心,d,neg,16
1029,无耻,a,neg,17
1029,有种,r,neg,18
1029,上当,v,neg,19
1029,感觉,n,neg,20
1030,欺诈,vn,neg,0
1030,消费者,n,neg,1
1030,受骗,v,neg,2
1030,销量,n,neg,3
1030,选择,v,neg,4
1030,主,b,neg,5
1030,页面,n,neg,6
1030,写,v,neg,7
1030,上门,ns,neg,8
1030,安装,v,neg,9
1030,下单,n,neg,10
1030,主动,b,neg,11
1030,默认,v,neg,12
1030,送货,v,neg,13
1030,上门,ns,neg,14
1030,安装时间,l,neg,15
1030,不知情,i,neg,16
1030,情况,n,neg,17
1030,下让,v,neg,18
1030,安装,v,neg,19
1030,师傅,nr,neg,20
1030,安装,v,neg,21
1030,收取,v,neg,22
1030,材料费,n,neg,23
1030,东西,ns,neg,24
1030,写,v,neg,25
1030,上门,ns,neg,26
1030,安装,v,neg,27
1030,免费,vn,neg,28
1030,并不知道,l,neg,29
1030,辅材,n,neg,30
1030,欺诈,vn,neg,31
1030,消费者,n,neg,32
1030,做,v,neg,33
1030,律师,n,neg,34
1030,实在,v,neg,35
1030,无法忍受,l,neg,36
1030,欺骗,v,neg,37
1030,欺骗,v,neg,38
1031,送货,v,neg,0
1031,确实,ad,neg,1
1031,很快,d,neg,2
1031,物流,n,neg,3
1031,点,m,neg,4
1031,赞,v,neg,5
1031,送过来,l,neg,6
1031,筒子,n,neg,7
1031,配件,n,neg,8
1031,人无语,i,neg,9
1031,本来,t,neg,10
1031,家里,s,neg,11
1031,老人,n,neg,12
1031,老人家,n,neg,13
1031,四处,m,neg,14
1031,配件,n,neg,15
1031,安装,v,neg,16
1031,安装,v,neg,17
1031,结束,v,neg,18
1031,后才,t,neg,19
1031,告诉,v,neg,20
1031,老人,n,neg,21
1031,管子,n,neg,22
1031,米,m,neg,23
1031,收费,n,neg,24
1031,总共,b,neg,25
1031,块,q,neg,26
1031,配件,n,neg,27
1031,安装费,n,neg,28
1031,花,v,neg,29
1031,坑,n,neg,30
1031,字,n,neg,31
1031,星,n,neg,32
1052,公司,n,neg,0
1052,商品,n,neg,1
1052,配件,n,neg,2
1052,绑架,v,neg,3
1052,客户,n,neg,4
1052,说白了,l,neg,5
1052,安装,v,neg,6
1052,外,f,neg,7
1052,包,v,neg,8
1052,挣,v,neg,9
1052,一笔,m,neg,10
1052,机器,n,neg,11
1052,送到,v,neg,12
1052,碰,v,neg,13
1052,碰,v,neg,14
1052,真,d,neg,15
1052,卫生间,n,neg,16
1052,装修,v,neg,17
1052,接触,v,neg,18
1052,再也不会,l,neg,19
1052,他家,r,neg,20
1052,产品,n,neg,21
1058,送货,v,neg,0
1058,送到,v,neg,1
1058,电梯,n,neg,2
1058,门口,s,neg,3
1058,沉叫,v,neg,4
1058,抬回去,l,neg,5
1058,家电,j,neg,6
1058,东西,ns,neg,7
1058,送到,v,neg,8
1058,门口,s,neg,9
1058,服务,vn,neg,10
1058,满意,v,neg,11
1062,发错,v,neg,0
1062,货,n,neg,1
1062,价格,n,neg,2
1062,高,a,neg,3
1062,发,v,neg,4
1062,便宜,a,neg,5
1066,愉快,a,neg,0
1066,购物,n,neg,1
1066,用户,n,neg,2
1066,购买,v,neg,3
1066,时,n,neg,4
1066,看清楚,l,neg,5
1066,点,m,neg,6
1066,安装,v,neg,7
1066,费用,n,neg,8
1066,超过,v,neg,9
1066,封顶,n,neg,10
1069,东西,ns,neg,0
1069,不错,a,neg,1
1069,加热,v,neg,2
1069,很快,d,neg,3
1069,扣,v,neg,4
1069,四颗星,n,neg,5
1069,是因为,c,neg,6
1069,安装,v,neg,7
1069,人员,n,neg,8
1069,需,v,neg,9
1069,整顿,m,neg,10
1069,肃,nr,neg,11
1069,风,n,neg,12
1069,符合,v,neg,13
1069,安装,v,neg,14
1069,规范,n,neg,15
1069,符合,v,neg,16
1069,说不清楚,l,neg,17
1069,块钱,n,neg,18
1069,帮,v,neg,19
1069,安装,v,neg,20
1069,符合,v,neg,21
1069,安装,v,neg,22
1069,符合,v,neg,23
1069,给点钱,v,neg,24
1069,符合,v,neg,25
1069,安装,v,neg,26
1069,规范,n,neg,27
1069,语,ng,neg,28
1069,找,v,neg,29
1069,安装,v,neg,30
1069,素质,n,neg,31
1069,安装,v,neg,32
1069,人员,n,neg,33
1069,丢脸,v,neg,34
1069,家,q,neg,35
1071,喷头,v,neg,0
1071,装个,b,neg,1
1071,喷头,v,neg,2
1071,提前,v,neg,3
1071,喷头,v,neg,4
1071,跑腿,n,neg,5
1071,多贵,a,neg,6
1071,时间,n,neg,7
1071,全,a,neg,8
1071,后期,t,neg,9
1071,安装,v,neg,10
1071,两百,m,neg,11
1071,够,v,neg,12
1071,全,a,neg,13
1071,花,v,neg,14
1071,推销,v,neg,15
1071,东西,ns,neg,16
1071,没用,v,neg,17
1071,商家,n,neg,18
1071,不让,v,neg,19
1071,信任,n,neg,20
1080,星期,t,neg,0
1080,便宜,a,neg,1
1080,块钱,n,neg,2
1081,差,a,neg,0
1081,评,n,neg,1
1081,头,n,neg,2
1081,第二天,m,neg,3
1081,降,v,neg,4
1081,电器,n,neg,5
1081,水份,n,neg,6
1081,建议,n,neg,7
1081,慎重,a,neg,8
1081,下单,n,neg,9
1092,产品,n,neg,0
1092,送货,v,neg,1
1092,安装,v,neg,2
1092,人员,n,neg,3
1092,自始至终,l,neg,4
1092,打电话,l,neg,5
1092,系统,n,neg,6
1092,显示,v,neg,7
1092,安装,v,neg,8
1096,真,d,neg,0
1096,黑,a,neg,1
1096,免费,vn,neg,2
1096,安装,v,neg,3
1096,材料费,n,neg,4
1096,以直,d,neg,5
1096,信赖,n,neg,6
1096,太,d,neg,7
1096,失望,v,neg,8
1098,淋浴,n,neg,0
1098,头,n,neg,1
1098,控制,v,neg,2
1098,配件,n,neg,3
1098,配上,v,neg,4
1098,很次,m,neg,5
1098,配件,n,neg,6
1098,收,v,neg,7
1103,免费,vn,neg,0
1103,安装,v,neg,1
1103,额外收费,n,neg,2
1103,项目,n,neg,3
1103,太,d,neg,4
1103,好几百,m,neg,5
1107,售后服务,l,neg,0
1107,收费,n,neg,1
1107,安装,v,neg,2
1107,进屋,v,neg,3
1107,我一,r,neg,4
1107,跳,v,neg,5
1107,好像,v,neg,6
1107,垃圾场,n,neg,7
1107,工人,n,neg,8
1107,甩,v,neg,9
1107,甩,v,neg,10
1107,腿,n,neg,11
1107,走,v,neg,12
1107,家里,s,neg,13
1107,卫生,an,neg,14
1107,打扫,v,neg,15
1107,整,m,neg,16
1107,马桶,n,neg,17
1107,透视,v,neg,18
1107,水泥,n,neg,19
1107,灰,n,neg,20
1107,满意,v,neg,21
1108,安装,v,neg,0
1108,收费,n,neg,1
1108,安装,v,neg,2
1108,安算,v,neg,3
1108,架子,n,neg,4
1108,收,v,neg,5
1108,吊顶,n,neg,6
1108,豁口,n,neg,7
1108,手工费,n,neg,8
1108,安装,v,neg,9
1108,花,v,neg,10
1108,购买,v,neg,11
1108,小心,n,neg,12
1111,安装,v,neg,0
1111,效果,n,neg,1
1111,满意,v,neg,2
1111,换,v,neg,3
1111,换,nz,neg,4
1111,谁家,r,neg,5
1111,新,a,neg,6
1111,东西,ns,neg,7
1111,安装,v,neg,8
1111,效果,n,neg,9
1111,露,v,neg,10
1111,螺丝,n,neg,11
1111,堵头,v,neg,12
1111,网上,s,neg,13
1111,东西,ns,neg,14
1111,生气,n,neg,15
1111,言语,nr,neg,16
1113,安装,v,neg,0
1113,在家,r,neg,1
1113,忽悠,z,neg,2
1113,老人,n,neg,3
1113,好多,m,neg,4
1113,材料,n,neg,5
1113,花,n,neg,6
1113,含,v,neg,7
1113,花,v,neg,8
1113,洒,v,neg,9
1113,不可思议,i,neg,10
1113,一笔,m,neg,11
1113,钱,n,neg,12
1113,早,a,neg,13
1113,别家,r,neg,14
1113,还好,v,neg,15
1113,送,v,neg,16
1113,东西,ns,neg,17
1113,满意,v,neg,18
1114,淋浴,n,neg,0
1114,头,n,neg,1
1114,不配,v,neg,2
1114,说不过去,l,neg,3
1114,客服,n,neg,4
1114,回复,v,neg,5
1114,理直气壮,i,neg,6
1131,租房子,n,neg,0
1131,房东,n,neg,1
1131,配,v,neg,2
1131,给配,v,neg,3
1131,混,n,neg,4
1131,水阀,n,neg,5
1131,水龙头,n,neg,6
1131,安装,v,neg,7
1131,师傅,nr,neg,8
1131,新,a,neg,9
1131,换,v,neg,10
1131,算,v,neg,11
1131,一顿,m,neg,12
1131,便宜,a,neg,13
1131,全,a,neg,14
1131,陷阱,n,neg,15
1138,坏,a,neg,0
1138,换,v,neg,1
1138,新,a,neg,2
1138,安装,v,neg,3
1138,管子,n,neg,4
1138,换,nz,neg,5
1138,收,v,neg,6
1138,材料费,n,neg,7
1138,免费,vn,neg,8
1138,安装,v,neg,9
1138,安装工人,l,neg,10
1138,赚,v,neg,11
1138,材料,n,neg,12
1138,养活,vn,neg,13
1140,收到,v,neg,0
1140,客服,n,neg,1
1140,寻宝记,nr,neg,2
1140,活动,vn,neg,3
1140,随机,d,neg,4
1140,发货,n,neg,5
1140,活动,vn,neg,6
1140,提示,v,neg,7
1140,没收,v,neg,8
1140,礼品,n,neg,9
1140,满意,v,neg,10
1140,购物,n,neg,11
1140,回不来,v,neg,12
1141,派送,v,neg,0
1141,员,zg,neg,1
1141,好评,v,neg,2
1141,道路,n,neg,3
1141,施工,vn,neg,4
1141,关系,n,neg,5
1141,货车,n,neg,6
1141,开不,v,neg,7
1141,拉,v,neg,8
1141,走,v,neg,9
1141,公里,q,neg,10
1141,帮忙,v,neg,11
1141,送到,v,neg,12
1141,家,q,neg,13
1141,辛苦,a,neg,14
1141,没用过,l,neg,15
1141,安装,v,neg,16
1141,师傅,nr,neg,17
1141,坑,n,neg,18
1141,安装,v,neg,19
1141,位置,v,neg,20
1141,选,zg,neg,21
1141,不好,d,neg,22
1141,挡住,v,neg,23
1141,了浴,v,neg,24
1141,霸,n,neg,25
1141,同事,n,neg,26
1141,安装,v,neg,27
1141,收,v,neg,28
1141,安装,v,neg,29
1141,师傅,nr,neg,30
1141,收,v,neg,31
1141,售后,n,neg,32
1141,统一,vn,neg,33
1159,月,m,neg,0
1159,下单,n,neg,1
1159,月,m,neg,2
1159,号,m,neg,3
1159,安装,v,neg,4
1159,电话,n,neg,5
1159,催过,v,neg,6
1159,好几遍,m,neg,7
1159,回应,v,neg,8
1159,愉快,a,neg,9
1159,购物,n,neg,10
1159,希望,v,neg,11
1159,相关,v,neg,12
1159,部门,n,neg,13
1159,解释,v,neg,14
1160,愉快,a,neg,0
1160,网购,n,neg,1
1160,送到,v,neg,2
1160,拖,v,neg,3
1160,天,q,neg,4
1160,安装,v,neg,5
1160,月,m,neg,6
1160,号,m,neg,7
1160,晚上,t,neg,8
1160,分,v,neg,9
1160,安装,v,neg,10
1160,工作人员,n,neg,11
1160,姗姗来迟,i,neg,12
1160,安装,v,neg,13
1160,家里,s,neg,14
1160,几个,m,neg,15
1160,月,m,neg,16
1160,小孩,n,neg,17
1160,睡觉,v,neg,18
1160,一用,d,neg,19
1160,充击,v,neg,20
1160,转,v,neg,21
1160,整,b,neg,22
1160,家人,n,neg,23
1160,嘈醒,a,neg,24
1160,算了,v,neg,25
1160,安装,v,neg,26
1161,安装,v,neg,0
1161,免费,vn,neg,1
1161,安装,v,neg,2
1161,师傅,nr,neg,3
1161,材料费,n,neg,4
1161,开口,n,neg,5
1161,抢,v,neg,6
1161,师傅,nr,neg,7
1161,安装费,n,neg,8
1161,一百,m,neg,9
1161,材料费,n,neg,10
1161,二百多,m,neg,11
1161,帮,v,neg,12
1161,爸妈,n,neg,13
1161,安装,v,neg,14
1161,闹心,v,neg,15
1161,直说,v,neg,16
1161,不该,v,neg,17
1161,听,v,neg,18
1161,网上,s,neg,19
1161,实体店,n,neg,20
1161,事,n,neg,21
1165,真,d,neg,0
1165,垃圾,n,neg,1
1165,热水,n,neg,2
1165,太,d,neg,3
1165,少,a,neg,4
1165,稍微,d,neg,5
1165,一用,d,neg,6
1165,掉,v,neg,7
1165,温度,n,neg,8
1165,保温,n,neg,9
1165,效果,n,neg,10
1165,滴,v,neg,11
1165,老家,n,neg,12
1165,海尔,nrt,neg,13
1165,效果,n,neg,14
1165,还好,v,neg,15
1165,真心,d,neg,16
1165,咋样,r,neg,17
1165,后悔,v,neg,18
1171,申请,v,neg,0
1171,退款,v,neg,1
1171,送过来,l,neg,2
1171,签收,v,neg,3
1171,订单,n,neg,4
1171,送过来,l,neg,5
1171,订单,n,neg,6
1171,里,f,neg,7
1171,全,a,neg,8
1171,退,v,neg,9
1171,退货,v,neg,10
1171,运费,vn,neg,11
1171,办法,n,neg,12
1171,只好,d,neg,13
1171,收,v,neg,14
1177,一颗,m,neg,0
1177,星,n,neg,1
1177,不想,v,neg,2
1177,三十一,m,neg,3
1177,号,m,neg,4
1177,拍,v,neg,5
1177,当天,t,neg,6
1177,降价,n,neg,7
1177,四号,m,neg,8
1177,申请,v,neg,9
1177,报价,n,neg,10
1177,客服,n,neg,11
1177,告知,v,neg,12
1177,退款,v,neg,13
1177,拍,v,neg,14
1177,告知,v,neg,15
1177,影响,vn,neg,16
1177,配送,v,neg,17
1177,十号,m,neg,18
1177,催单,n,neg,19
1177,十二号,m,neg,20
1177,催单,n,neg,21
1177,客服,n,neg,22
1177,告知,v,neg,23
1177,十二号,m,neg,24
1177,电话,n,neg,25
1177,不通,a,neg,26
1177,拜托,nrt,neg,27
1177,沟通,v,neg,28
1177,聊天,nz,neg,29
1177,接,v,neg,30
1177,电话,n,neg,31
1177,在此之前,i,neg,32
1177,客服,n,neg,33
1177,留,v,neg,34
1177,三个,m,neg,35
1177,电话号码,n,neg,36
1177,有人,r,neg,37
1177,做主,v,neg,38
1177,送货,v,neg,39
1177,时间,n,neg,40
1177,第一次,m,neg,41
1177,更新,d,neg,42
1177,十二号,m,neg,43
1177,送达,v,neg,44
1177,二十,m,neg,45
1177,号,m,neg,46
1177,更新,d,neg,47
1177,十八号,m,neg,48
1177,送达,v,neg,49
1177,客户,n,neg,50
1177,沟通,v,neg,51
1177,三四天,m,neg,52
1177,沟通,v,neg,53
1177,时间,n,neg,54
1177,十小时,j,neg,55
1177,客服,n,neg,56
1177,特色,n,neg,57
1177,一说,u,neg,58
1177,诉求,v,neg,59
1177,发动,vn,neg,60
1177,图,n,neg,61
1177,干脆,d,neg,62
1177,告诉,v,neg,63
1177,线下,n,neg,64
1177,这话,r,neg,65
1177,再见,v,neg,66
1177,承认,v,neg,67
1177,东西,ns,neg,68
1177,便宜,a,neg,69
1177,你家,r,neg,70
1177,几千元,m,neg,71
1177,东西,ns,neg,72
1177,服务,vn,neg,73
1177,便宜,a,neg,74
1177,客户,n,neg,75
1177,三十一,m,neg,76
1177,号,m,neg,77
1177,下单,n,neg,78
1177,十五号,m,neg,79
1177,收到,v,neg,80
1177,货,n,neg,81
1177,过分,n,neg,82
1177,问,v,neg,83
1177,平台,n,neg,84
1177,说法,v,neg,85
1177,下图,v,neg,86
1177,最终,d,neg,87
1177,说法,v,neg,88
1177,店,n,neg,89
1177,欺客,v,neg,90
1177,道理,n,neg,91
1177,十六天,m,neg,92
1177,说法,v,neg,93
1177,说服,v,neg,94
1179,插线,n,neg,0
1179,一米,m,neg,1
1179,安装,v,neg,2
1179,人员,n,neg,3
1179,确保,v,neg,4
1179,插,v,neg,5
1179,插座,n,neg,6
1179,安,v,neg,7
1179,家里,s,neg,8
1179,老人,n,neg,9
1179,孩子,n,neg,10
1179,懂,v,neg,11
1179,装,v,neg,12
1179,插座,n,neg,13
1179,退货,v,neg,14
1179,换,v,neg,15
1179,线长,n,neg,16
1193,双,n,neg,0
1193,几百块,m,neg,1
1193,钱,n,neg,2
1193,物流,n,neg,3
1193,整,m,neg,4
1193,很惨,a,neg,5
1193,双,n,neg,6
1193,物流配送,n,neg,7
1193,理解,v,neg,8
1193,下单,n,neg,9
1193,号,q,neg,10
1193,配送,v,neg,11
1193,号,q,neg,12
1193,号,q,neg,13
1193,送,v,neg,14
1193,客服,n,neg,15
1193,电话,n,neg,16
1193,帮,v,neg,17
1193,催,v,neg,18
1193,天气,n,neg,19
1193,冷,a,neg,20
1193,又坏了,l,neg,21
1193,急,v,neg,22
1193,客服,n,neg,23
1193,答应,v,neg,24
1193,号,q,neg,25
1193,送,v,neg,26
1193,打电话,l,neg,27
1193,号,q,neg,28
1193,号,m,neg,29
1193,早上,t,neg,30
1193,起床,v,neg,31
1193,发,v,neg,32
1193,条,n,neg,33
1193,信息,n,neg,34
1193,号,q,neg,35
1193,送,v,neg,36
1193,整整,vn,neg,37
1193,搞,v,neg,38
1193,礼拜,ns,neg,39
1193,安装,v,neg,40
1193,吐血,v,neg,41
1193,希望,v,neg,42
1193,产品,n,neg,43
1193,耐用,a,neg,44
1193,烧水,n,neg,45
1193,慢,a,neg,46
1193,保温,n,neg,47
1193,很久,m,neg,48
1193,热水,n,neg,49
1194,显示,v,neg,0
1194,第二次,m,neg,1
1194,安装,v,neg,2
1194,装上,n,neg,3
1194,退,v,neg,4
1194,名不虚传,i,neg,5
1194,直营店,n,neg,6
1194,佩服,v,neg,7
1200,东西,ns,neg,0
1200,安装,v,neg,1
1200,免费,vn,neg,2
1200,收,v,neg,3
1200,材料费,n,neg,4
1200,加,v,neg,5
1200,一气之下,i,neg,6
1200,装,v,neg,7
1200,安装,v,neg,8
1200,购买,v,neg,9
1200,配件,n,neg,10
1200,搞定,v,neg,11
1200,机器,n,neg,12
1200,安装费,n,neg,13
1200,零件,mq,neg,14
1200,机器,n,neg,15
1200,好坏,v,neg,16
1200,值得,v,neg,17
1200,思考,v,neg,18
1200,零件,mq,neg,19
1200,全,a,neg,20
1200,拿走,v,neg,21
1200,买齐,v,neg,22
1239,商品,n,neg,0
1239,安装,v,neg,1
1239,费用,n,neg,2
1239,高,a,neg,3
1239,几个,m,neg,4
1239,弯头,v,neg,5
1239,费用,n,neg,6
1239,明细,ad,neg,7
1243,开心,v,neg,0
1243,收到,v,neg,1
1243,开心,v,neg,2
1243,火,n,neg,3
1243,特别,d,neg,4
1243,恩,nr,neg,5
1268,超级,b,neg,0
1268,满意,v,neg,1
1268,加热,v,neg,2
1268,声音,n,neg,3
1268,太,d,neg,4
1268,客服,n,neg,5
1268,不理,v,neg,6
1274,东西,ns,neg,0
1274,没的说,l,neg,1
1274,安装,v,neg,2
1274,人员,n,neg,3
1274,不靠,v,neg,4
1274,谱,v,neg,5
1274,几个,m,neg,6
1274,弯头,v,neg,7
1274,收费,n,neg,8
1274,官网,n,neg,9
1274,查,v,neg,10
1274,加,v,neg,11
1274,三毛,n,neg,12
1274,情况,n,neg,13
1274,售后,n,neg,14
1274,人员,n,neg,15
1274,企业,n,neg,16
1274,文化,n,neg,17
1274,不敢恭维,l,neg,18
1284,差,a,neg,0
1284,评,n,neg,1
1284,一个月,m,neg,2
1284,装上去,v,neg,3
1284,少,a,neg,4
1284,挂钩,v,neg,5
1284,螺丝,n,neg,6
1284,配件,n,neg,7
1284,客服,n,neg,8
1284,电话,n,neg,9
1284,推后,v,neg,10
1284,推,v,neg,11
1284,厂家,n,neg,12
1284,踢皮球,n,neg,13
1284,解决,v,neg,14
1284,说换,v,neg,15
1284,新,a,neg,16
1284,说换,v,neg,17
1284,配件,n,neg,18
1284,产品,n,neg,19
1284,服务,vn,neg,20
1284,样子,n,neg,21
1296,请问,v,neg,0
1296,可不可以,c,neg,1
1296,零分,n,neg,2
1296,一回,m,neg,3
1296,家里,s,neg,4
1296,本来,t,neg,5
1296,有个,r,neg,6
1296,心情,n,neg,7
1296,吃,v,neg,8
1296,饭,n,neg,9
1296,家里人,nrt,neg,10
1296,投诉,v,neg,11
1296,费用,n,neg,12
1296,透明,v,neg,13
1296,几个,m,neg,14
1296,接头,v,neg,15
1296,加压,v,neg,16
1296,管子,n,neg,17
1296,收,v,neg,18
1296,两百块,m,neg,19
1296,材料费,n,neg,20
1296,说好,v,neg,21
1296,包,v,neg,22
1296,安装,v,neg,23
1296,材料费,n,neg,24
1296,明白,nr,neg,25
1296,坑,n,neg,26
1296,期待,v,neg,27
1296,公司,n,neg,28
1296,正面,ad,neg,29
1296,回应,v,neg,30
1296,解答,v,neg,31
1299,耗电,v,neg,0
1299,慎重,a,neg,1
1299,前天,t,neg,2
1299,无意,v,neg,3
1299,中,f,neg,4
1299,电表,n,neg,5
1299,从度,d,neg,6
1299,烧到,v,neg,7
1299,度,q,neg,8
1299,几十分钟,m,neg,9
1299,度,q,neg,10
1299,电,n,neg,11
1299,月,m,neg,12
1299,电,n,neg,13
1299,星,n,neg,14
1299,不想,v,neg,15
1300,星,n,neg,0
1300,不想,v,neg,1
1300,送货,v,neg,2
1300,慢不,d,neg,3
1300,一遍,m,neg,4
1300,遍,q,neg,5
1300,催,n,neg,6
1300,安装,v,neg,7
1300,人员,n,neg,8
1300,拖,v,neg,9
1300,天才,n,neg,10
1300,上门,ns,neg,11
1300,乱收费,n,neg,12
1300,教教,n,neg,13
1302,安装,v,neg,0
1302,师傅,nr,neg,1
1302,超级,b,neg,2
1302,差,a,neg,3
1302,乱收费,n,neg,4
1302,装,v,neg,5
1302,开关,v,neg,6
1302,厨房,n,neg,7
1302,总共,b,neg,8
1302,收块,n,neg,9
1302,固定,a,neg,10
1302,管子,n,neg,11
1302,只上,v,neg,12
1302,一颗,m,neg,13
1302,螺丝,n,neg,14
1302,厨房,n,neg,15
1302,接管,c,neg,16
1302,就用,v,neg,17
1302,弯头,v,neg,18
1302,样子,n,neg,19
1302,舒,nr,neg,20
1302,舒服,a,neg,21
1302,冲击钻,n,neg,22
1302,打孔,v,neg,23
1302,要块,n,neg,24
1302,两个,m,neg,25
1302,块,zg,neg,26
1302,厨房,n,neg,27
1302,冷热水,n,neg,28
1302,方向,n,neg,29
1302,接反,v,neg,30
1302,家人,n,neg,31
1302,凉水,n,neg,32
1302,热水,n,neg,33
1302,烫,v,neg,34
1302,红,a,neg,35
1302,师傅,nr,neg,36
1302,做事,v,neg,37
1302,随便,d,neg,38
1302,乱收费,n,neg,39
1302,随随便便,z,neg,40
1302,做,v,neg,41
1302,完事,v,neg,42
1302,师傅,nr,neg,43
1302,坑,n,neg,44
1302,老人家,n,neg,45
1302,钱,n,neg,46
1302,产品,n,neg,47
1303,有史以来,l,neg,0
1303,愉快,a,neg,1
1303,购物,n,neg,2
1303,冰箱,n,neg,3
1303,收货,n,neg,4
1303,居住地,n,neg,5
1303,开车,v,neg,6
1303,一个多,m,neg,7
1303,小时,n,neg,8
1303,收货,n,neg,9
1303,安装,v,neg,10
1303,冰箱,n,neg,11
1303,发错,v,neg,12
1303,货,n,neg,13
1303,发,v,neg,14
1303,便宜,a,neg,15
1303,那款,r,neg,16
1303,安装,v,neg,17
1303,坏,a,neg,18
1303,第二个,m,neg,19
1303,周末,t,neg,20
1303,安装,v,neg,21
1303,换,v,neg,22
1303,冰箱,n,neg,23
1303,打电话,l,neg,24
1303,烦死,a,neg,25
1303,路费,n,neg,26
1303,时间,n,neg,27
1303,花,n,neg,28
1303,麻烦事,i,neg,29
1320,第一次,m,neg,0
1320,感觉,n,neg,1
1320,购物,n,neg,2
1320,体验,n,neg,3
1320,超级,b,neg,4
1320,差,a,neg,5
1320,双十,m,neg,6
1320,货,n,neg,7
1320,迟迟,d,neg,8
1320,发货,n,neg,9
1320,十几天,m,neg,10
1320,收到,v,neg,11
1320,收到,v,neg,12
1320,货物,n,neg,13
1320,安装,v,neg,14
1320,放,v,neg,15
1320,几次,m,neg,16
1320,鸽子,n,neg,17
1320,昨天,t,neg,18
1320,终于,d,neg,19
1320,要钱,v,neg,20
1320,真,d,neg,21
1320,作死,v,neg,22
1320,安装,v,neg,23
1320,人员,n,neg,24
1320,工具,n,neg,25
1320,电线,n,neg,26
1320,合格,n,neg,27
1320,电路,n,neg,28
1320,插座,n,neg,29
1320,合格,n,neg,30
1320,东,f,neg,31
1320,可真,a,neg,32
1320,宽,a,neg,33
1320,祝你们,nr,neg,34
1320,早点,d,neg,35
1320,倒闭,v,neg,36
1329,安装,v,neg,0
1329,想,v,neg,1
1329,安装,v,neg,2
1329,态度,n,neg,3
1329,特别,d,neg,4
1329,差,a,neg,5
1329,一堆,m,neg,6
1329,找,v,neg,7
1329,安装,v,neg,8
1329,交叉,n,neg,9
1329,只布,v,neg,10
1329,花钱,n,neg,11
1329,实用性,n,neg,12
1329,布管布,nr,neg,13
1329,两趟,m,neg,14
1329,垂直,v,neg,15
1329,满意度,ns,neg,16
1329,想,v,neg,17
1329,分,v,neg,18
1331,商品,n,neg,0
1331,参数,n,neg,1
1331,发货,n,neg,2
1331,安装,v,neg,3
1331,却是,d,neg,4
1331,强卖,v,neg,5
1331,达标,v,neg,6
1331,商品,n,neg,7
1331,客服,n,neg,8
1331,售后,n,neg,9
1331,肯赔,v,neg,10
1331,强卖,v,neg,11
1331,商品,n,neg,12
1331,依旧,z,neg,13
1331,想要,v,neg,14
1331,盈利,n,neg,15
1340,安装费,n,neg,0
1340,收,v,neg,1
1340,超过,v,neg,2
1340,上限,v,neg,3
1340,客服,n,neg,4
1340,扯皮,v,neg,5
1340,材料费,n,neg,6
1340,上限,v,neg,7
1340,材料费,n,neg,8
1340,写,v,neg,9
1340,上限,v,neg,10
1340,安装,v,neg,11
1340,免费,vn,neg,12
1340,全,a,neg,13
1340,材料费,n,neg,14
1340,承诺,v,neg,15
1340,承认,v,neg,16
1340,推,v,neg,17
1340,公司,n,neg,18
1340,服,v,neg,19
1341,免费,vn,neg,0
1341,安装,v,neg,1
1341,加,v,neg,2
1342,帮别人,n,neg,0
1342,够,v,neg,1
1342,双十,m,neg,2
1342,顺利,ad,neg,3
1342,下单,n,neg,4
1342,没货,l,neg,5
1342,买去,v,neg,6
1342,行,zg,neg,7
1342,一等,m,neg,8
1342,十多天,m,neg,9
1342,醉,v,neg,10
1342,醉,v,neg,11
